char01,char02,char03,char04,char05,char06,char07,char08,Valid
a,g,e,d, , , , ,valid
c,o,o,k,o,u,t, ,valid
f,o,r,e,f,o,o,t,valid
p,k,o,s, , , , ,invalid
f,c,j, , , , , ,invalid
v,i,s,f,w,f,q, ,invalid
r,v,w,r,f, , , ,invalid
p,s,a, , , , , ,invalid
r,d,m, , , , , ,invalid
h,l,m,e,e,u,s, ,invalid
c,b,o,y,e,a,b, ,invalid
o,f,i, , , , , ,invalid
b,y,m,y,y, , , ,invalid
d,i,l,a,t,i,n,g,valid
j,v,b,c,i, , , ,invalid
b,i,t,q, , , , ,invalid
l,a,t,s, , , , ,valid
u,l,t,r,a,s, , ,valid
e,a,r,m,a,r,k,s,valid
o,u,t,t,a,k,e,s,valid
m,f,h,e,f,t, , ,invalid
n,p,k,r,d, , , ,invalid
m,u,j,q,c,a, , ,invalid
r,a,o,q,m,g, , ,invalid
v,t,w,y,m,y, , ,invalid
a,g,a,c,e,o, , ,invalid
n,g,c,v,m,l, , ,invalid
m,f,q,u,l,n, , ,invalid
i,d,x,i,m,n,x, ,invalid
y,d,d,l, , , , ,invalid
d,b,x,q,x,a, , ,invalid
y,r,h,r,l, , , ,invalid
q,b,b,p,a,r,c, ,invalid
b,s,m,v,y,b, , ,invalid
l,o,l,w,m, , , ,invalid
s,t,r,i,n,g,y, ,valid
i,m,m,u,r,i,n,g,valid
d,h,n,q,l, , , ,invalid
l,i,n,e,a,g,e,s,valid
d,e,m,e,r,i,t,s,valid
w,a,d,i, , , , ,valid
e,j,y,b,x,h,n, ,invalid
c,u,t,e,n,e,s,s,valid
p,t,g,h,g, , , ,invalid
f,i,r,e,f,l,y, ,valid
s,o,m,h,r, , , ,invalid
k,n,h,u,g,f,v, ,invalid
p,r,o,d,u,c,t,s,valid
h,o,n,s,d,b, , ,invalid
x,m,h,x,i, , , ,invalid
l,o,a,n,e,r,s, ,valid
t,d,k,k,g,p,w, ,invalid
s,q,u,a,r,e,s,t,valid
i,b,k,y, , , , ,invalid
n,w,o,c, , , , ,invalid
d,a,m,p, , , , ,valid
j,t,s,q,t,f,c, ,invalid
n,u,t,m,e,g,s, ,valid
r,e,v,a,l,u,e,d,valid
k,t,l,t,x,s,d, ,invalid
j,d,v,v, , , , ,invalid
p,x,l,h, , , , ,invalid
j,x,b,n,k,t, , ,invalid
s,t,r,a,i,n,e,r,valid
j,h,d,n,q, , , ,invalid
u,n,l,l,y,i, , ,invalid
b,e,l,i,e,v,e,d,valid
g,u,m,m,i,e,s,t,valid
q,f,f,t,b,t, , ,invalid
d,p,n, , , , , ,invalid
w,i,c,o,m,f, , ,invalid
a,x,y,p,c,v,r, ,invalid
v,w,i,d,q,g, , ,invalid
g,u,s,t,i,e,s,t,valid
p,d,k,a,i, , , ,invalid
m,h,i,q,d,g, , ,invalid
i,p,r, , , , , ,invalid
b,a,n,a,n,a,s, ,valid
n,f,p,b, , , , ,invalid
n,l,b, , , , , ,invalid
v,g,c, , , , , ,invalid
a,d,s, , , , , ,valid
s,n,i,f,f,i,n,g,valid
o,h,w,j,f, , , ,invalid
p,r,o,l,o,g,s, ,valid
p,c,b,k,i,r,u, ,invalid
x,g,a,x,u,h, , ,invalid
h,i,v,e,d, , , ,valid
m,e,a,g,e,r, , ,valid
w,i,y,f, , , , ,invalid
r,s,g,w,a, , , ,invalid
u,n,s,e,a,l,e,d,valid
v,o,n,y,k,b,j, ,invalid
t,r,u,c,k,e,r, ,valid
t,i,m,e,l,i,e,r,valid
i,r,j, , , , , ,invalid
c,o,l,l,o,q,u,y,valid
w,r,s,n,p,r, , ,invalid
j,u,s,t,i,f,y, ,valid
m,o,t,i,l,e, , ,valid
h,y,p,p,b,n,c, ,invalid
x,t,t,i,t,x, , ,invalid
h,c,w,n,x,t, , ,invalid
i,v,i, , , , , ,invalid
i,a,g,h,p,n,w, ,invalid
a,l,e,r,t,l,y, ,valid
m,n,s,v,o,n,a, ,invalid
m,k,h,e,w,c, , ,invalid
d,e,s,c,r,i,b,e,valid
b,y,v,s,w,q, , ,invalid
p,c,l,i, , , , ,invalid
c,s,h, , , , , ,invalid
f,p,y,g,h, , , ,invalid
n,a,v,s,f, , , ,invalid
p,r,i,m, , , , ,valid
c,o,n,v,o,k,e, ,valid
p,x,m,b, , , , ,invalid
s,m,j,q,n, , , ,invalid
p,i,d,d,l,e,d, ,valid
p,d,t,l,d, , , ,invalid
a,d,r,o,i,t,l,y,valid
c,d,f,y, , , , ,invalid
p,b,h, , , , , ,invalid
w,y,r,i,c, , , ,invalid
r,a,a, , , , , ,invalid
w,v,w,d,b,v, , ,invalid
b,i,r,d,i,n,g, ,valid
x,v,x,d,k,m, , ,invalid
u,n,i,q,o,m,k, ,invalid
r,e,f,e,r,e,e,d,valid
w,g,s,q,m,y, , ,invalid
n,o,b,m,s,w, , ,invalid
d,v,n, , , , , ,invalid
b,i,a,t,h,l,o,n,valid
x,t,w,t, , , , ,invalid
c,w,v,q,j,k, , ,invalid
s,u,t, , , , , ,invalid
x,c,f,h, , , , ,invalid
x,i,n,n,u,x, , ,invalid
e,f,u,w,v, , , ,invalid
v,r,e,x,v,h,e, ,invalid
s,n,y,s, , , , ,invalid
s,f,h,r,a, , , ,invalid
r,a,m,p,a,n,t, ,valid
o,b,q,a,t,s, , ,invalid
r,e,c,e,i,v,e, ,valid
i,l,h,b, , , , ,invalid
u,u,n,i,t, , , ,invalid
c,b,f,e,f, , , ,invalid
j,o,i,n,t,e,d, ,valid
p,j,k,c,j,e,p, ,invalid
l,a,m,b,e,d, , ,valid
d,e,b,a,s,e,d, ,valid
r,i,c,k,i,n,g, ,valid
s,s,t,y,p,h, , ,invalid
b,r,a,g,g,e,r,s,valid
a,d,r, , , , , ,invalid
j,g,v,c,m, , , ,invalid
v,r,i,s,l,u, , ,invalid
n,a,p, , , , , ,invalid
n,s,g,d,j,h, , ,invalid
r,o,i,r, , , , ,invalid
j,o,i, , , , , ,invalid
t,n,l,x,e,n,e, ,invalid
f,o,r,e,w,o,r,d,valid
r,a,m,p,a,g,e,s,valid
p,e,e,v,e,d, , ,valid
i,q,d,x,p,a,i, ,invalid
b,a,d,g,e,r,e,d,valid
c,r,i,p,p,l,e,s,valid
t,g,m,x,m,m,f, ,invalid
k,i,o,s,k,s, , ,valid
c,o,n,n,e,c,t, ,valid
s,e,w,e,r,a,g,e,valid
c,l,e,a,v,e,r, ,valid
r,y,e,j, , , , ,invalid
c,h,a,p,s, , , ,valid
p,b,v,i,k,v,d, ,invalid
h,j,y,h,w, , , ,invalid
l,r,w,t,e, , , ,invalid
c,h,a,l,k,i,n,g,valid
i,s,n,b,y, , , ,invalid
p,e,r,u,s,i,n,g,valid
p,r,i,v,i,e,s,t,valid
f,i,l,t,h,y, , ,valid
w,o,g,c,l,h,o, ,invalid
t,a,n,t,r,u,m,s,valid
o,s,i,e,r, , , ,valid
e,n,d,e,a,r,s, ,valid
j,y,i,g,w,j, , ,invalid
h,a,t,l,r, , , ,invalid
s,p,o,i,l,i,n,g,valid
o,c,l,x,o,b, , ,invalid
h,o,s,t,e,l,s, ,valid
y,u,u,i,y,n, , ,invalid
x,f,p, , , , , ,invalid
k,e,t,t,l,e, , ,valid
k,u,r,i, , , , ,valid
j,i,e,k,b, , , ,invalid
k,s,p,c,a,w, , ,invalid
w,a,r,e, , , , ,valid
x,n,u,r,x,b, , ,invalid
i,k,u,i,p,r, , ,invalid
s,i,d,l,e,d, , ,valid
a,s,c,e,t,i,c, ,valid
g,h,y,n, , , , ,invalid
h,e,e,h,a,w,s, ,valid
t,q,f,f, , , , ,invalid
t,v,q, , , , , ,invalid
g,u,k,n, , , , ,invalid
i,f,s,c,l,p,r, ,invalid
v,s,w,q, , , , ,invalid
g,i,l,d, , , , ,valid
s,t,e,w,a,r,d,s,valid
i,b,r, , , , , ,invalid
c,f,o,o,d, , , ,invalid
t,q,d, , , , , ,invalid
a,n,i,o,n, , , ,valid
v,m,v, , , , , ,invalid
v,h,a,l,e,i,o, ,invalid
l,t,h,q,l,c, , ,invalid
s,t,y,l,e, , , ,valid
f,l,i,c,k,i,n,g,valid
b,c,p,n, , , , ,invalid
g,e,t,s, , , , ,valid
b,x,v,u,p, , , ,invalid
w,i,r,c,v,f,c, ,invalid
l,h,o,c,e, , , ,invalid
x,t,h, , , , , ,invalid
y,h,u,u,y, , , ,invalid
v,a,c,a,t,i,n,g,valid
m,p,y,p,q,i, , ,invalid
d,u,l,l,n,e,s,s,valid
p,p,u, , , , , ,invalid
m,o,j,i, , , , ,valid
m,i,a,o,w, , , ,valid
t,w,i,n,e, , , ,valid
r,f,l, , , , , ,invalid
e,u,u,v,o, , , ,invalid
b,e,n,c,h,e,s, ,valid
p,r,e,l,u,d,e,s,valid
y,y,b, , , , , ,invalid
d,r,v, , , , , ,invalid
r,i,f,f,i,n,g, ,valid
b,j,h,u, , , , ,invalid
f,r,i,n,g,i,n,g,valid
n,c,w, , , , , ,invalid
l,q,j,k,p,h, , ,invalid
d,h,g,j,q,r,b, ,invalid
l,i,m,i,n,g, , ,valid
i,m,p,u,l,s,e, ,valid
l,i,v,i,n,g,s, ,valid
i,a,s,t, , , , ,invalid
r,u,g,r,a,t, , ,valid
p,r,i,c,k,l,e, ,valid
m,i,f,f,e,d, , ,valid
c,g,w,b,o,w, , ,invalid
j,m,e,a,n,b,n, ,invalid
u,u,n, , , , , ,invalid
u,r,r,o, , , , ,invalid
o,u,t,f,o,x,e,s,valid
y,m,h, , , , , ,invalid
m,v,y,k,c,i, , ,invalid
b,r,e,g, , , , ,invalid
m,i,d,q,n, , , ,invalid
o,n,y,o,n,j,g, ,invalid
s,a,i,l,e,d, , ,valid
s,e,r,e, , , , ,valid
m,u,s,s,e,l,s, ,valid
w,m,n,i,q,k, , ,invalid
e,g,k, , , , , ,invalid
w,e,l,d,e,d, , ,valid
a,d,d,l,e,d, , ,valid
x,d,k,g, , , , ,invalid
j,t,i,j,t, , , ,invalid
k,o,d, , , , , ,invalid
y,o,m,g,o,x,f, ,invalid
m,u,f,y,h, , , ,invalid
e,p,i,t,a,p,h,s,valid
p,r,o,f,e,s,s, ,valid
n,a,v,y, , , , ,valid
v,u,s,a,x, , , ,invalid
l,i,v,i,d,l,y, ,valid
w,l,i,b,x, , , ,invalid
b,c,h,h, , , , ,invalid
s,n,b,e, , , , ,invalid
i,t,a,l,i,c,s, ,valid
a,p,p,a,l,l, , ,valid
k,c,q, , , , , ,invalid
a,i,r,r,s,q, , ,invalid
p,i,c,k,s, , , ,valid
u,w,j,b,l,w, , ,invalid
l,a,b,o,r,s, , ,valid
r,a,n,t,s, , , ,valid
r,i,a, , , , , ,invalid
w,r,d,g,f,l,g, ,invalid
s,r,j,y,c,i, , ,invalid
a,i,d,v,d,r, , ,invalid
f,j,y,r,r,l,k, ,invalid
k,a,b,s, , , , ,invalid
b,w,b,j,w,o,f, ,invalid
s,k,i,p,s, , , ,valid
a,d,v,o,c,a,t,e,valid
j,g,t,w,b,d,x, ,invalid
t,j,h, , , , , ,invalid
e,a,r,l,i,e,r, ,valid
p,f,k,c,f, , , ,invalid
j,g,v,b,w,n, , ,invalid
s,c,o, , , , , ,invalid
o,k,s, , , , , ,invalid
p,r,o,n,t,o, , ,valid
u,e,h,i,t, , , ,invalid
s,a,m,h,g,u,b, ,invalid
s,e,r,v,i,c,e,d,valid
r,s,c,q,w,k, , ,invalid
h,b,q,w,v,y, , ,invalid
d,i,d,e,p, , , ,invalid
i,f,p,t,y,b,g, ,invalid
k,t,m,r, , , , ,invalid
l,i,v,m,p,k, , ,invalid
n,n,x,l,m,v, , ,invalid
d,a,m, , , , , ,valid
s,n,i,v,e,l,e,d,valid
p,j,o,e,f, , , ,invalid
k,m,r,o, , , , ,invalid
i,n,a,n,e, , , ,valid
k,f,i, , , , , ,invalid
p,w,e,f,d, , , ,invalid
w,h,i,t,e,n,e,r,valid
s,c,f,r,q, , , ,invalid
v,i,r,a,g,o,e,s,valid
p,g,l,n,m, , , ,invalid
i,d,e, , , , , ,invalid
t,s,u,k,u,r,u, ,valid
n,r,r,j,g,q, , ,invalid
u,o,o,j, , , , ,invalid
n,b,e,q, , , , ,invalid
r,i,p,o,s,t,e,s,valid
n,i,r,v,a,n,a, ,valid
l,p,g,m,v, , , ,invalid
m,g,d,h,k,u, , ,invalid
x,i,c,k, , , , ,invalid
t,f,l,o,x,w,l, ,invalid
j,t,e,r,i, , , ,invalid
w,a,r,l,o,c,k, ,valid
p,a,c,q,m, , , ,invalid
p,v,p, , , , , ,invalid
p,e,w,v, , , , ,invalid
x,g,u,o,v,o,a, ,invalid
w,h,k,c,g,k,e, ,invalid
i,w,a,f,j,r, , ,invalid
k,q,v,q,e,d,j, ,invalid
a,u,t,h,o,r,e,d,valid
u,n,b,o,u,n,d, ,valid
v,l,r,h,c,i,w, ,invalid
c,s,e, , , , , ,invalid
b,a,b,y,i,s,h, ,valid
g,u,s,h,e,r, , ,valid
g,j,d,q,o, , , ,invalid
k,t,v,h,g,l, , ,invalid
a,e,y,h,y, , , ,invalid
m,a,l,t,s, , , ,valid
c,a,r,o,l,l,e,d,valid
m,x,u,e,s, , , ,invalid
g,j,g,c,d,w,f, ,invalid
d,p,g,p, , , , ,invalid
c,e,v,p, , , , ,invalid
s,p,u,r,n,e,d, ,valid
u,l,n,a,s, , , ,valid
t,h,o,r,n,s, , ,valid
c,q,n, , , , , ,invalid
w,a,x,i,e,s,t, ,valid
q,c,k,w,u,w,d, ,invalid
r,i,s,i,b,l,e, ,valid
h,n,c,w,m, , , ,invalid
m,a,n,a,g,e,d, ,valid
d,i,v,i,d,e, , ,valid
l,l,s,u,a, , , ,invalid
x,t,q,t,y,e, , ,invalid
g,n,a,s,h,e,s, ,valid
a,o,f,k,r,g, , ,invalid
b,o,b,o,l,i,n,k,valid
i,q,i,y,e,s,p, ,invalid
y,b,f, , , , , ,invalid
l,s,x,k, , , , ,invalid
h,c,p,t,g,h,a, ,invalid
m,a,t,w,h,j, , ,invalid
q,b,h, , , , , ,invalid
c,o,l,d,e,s,t, ,valid
x,c,m, , , , , ,invalid
e,i,e,u,i,m, , ,invalid
m,v,i,u,x, , , ,invalid
e,n,r,o,l,l,e,d,valid
b,u,l,g,i,e,s,t,valid
w,v,n,x, , , , ,invalid
v,o,y,e,u,r, , ,valid
v,m,w,t,a,b,i, ,invalid
k,d,v,x,d,p, , ,invalid
h,c,j,c,b, , , ,invalid
k,e,t,t,l,e,s, ,valid
c,h,o,p,p,i,e,r,valid
v,i,c,l, , , , ,invalid
v,a,n,t,a,g,e, ,valid
r,i,p,o,s,t,e, ,valid
g,a,b,b,i,e,s,t,valid
e,a,s,y, , , , ,valid
x,x,g,x,e, , , ,invalid
f,j,i,e,f, , , ,invalid
s,e,h,p,e,l,p, ,invalid
j,y,u,w,e, , , ,invalid
n,d,j,n,h,m,x, ,invalid
a,n,u,f,y,w,n, ,invalid
e,b,c,g,n, , , ,invalid
p,c,p,s,a, , , ,invalid
b,a,y, , , , , ,invalid
u,s,j,b,i,r, , ,invalid
w,p,i,c,w,k,u, ,invalid
c,f,n,h, , , , ,invalid
r,j,c,t,e,x,u, ,invalid
s,e,r,f, , , , ,valid
k,c,k, , , , , ,invalid
i,a,f, , , , , ,invalid
h,a,f, , , , , ,invalid
b,a,k,e,r,y, , ,valid
l,o,c,k,s, , , ,valid
u,l,t,e,r,i,o,r,valid
e,n,c,r,u,s,t,s,valid
m,c,w,j,v,r,d, ,invalid
g,q,u,a,n, , , ,invalid
t,a,c,e,y,r,x, ,invalid
q,g,r,w,d,x, , ,invalid
y,o,f,s,a, , , ,invalid
s,s,i,k,b,u, , ,invalid
v,i,s,i,t,o,r,s,valid
w,i,e,n,e,r, , ,valid
t,e,s,t,s, , , ,valid
m,e,m,n,s, , , ,invalid
o,d,d,b,a,l,l, ,valid
v,t,y, , , , , ,invalid
a,j,e,r,x, , , ,invalid
d,e,t,o,x,i,n,g,valid
s,j,p,i, , , , ,invalid
a,r,b,i,t,e,r,s,valid
p,e,a,c,e,f,u,l,valid
q,u,a,f,f,e,d, ,valid
g,b,k, , , , , ,invalid
d,k,b,u,f,j,d, ,invalid
y,u,r,w,g,s, , ,invalid
t,g,r, , , , , ,invalid
d,y,p,n,p,p,d, ,invalid
t,g,f, , , , , ,invalid
q,x,u, , , , , ,invalid
c,q,k,y,x, , , ,invalid
r,e,g,a,l,e,d, ,valid
g,a,b,b,i,e,r, ,valid
i,m,l,b,c, , , ,invalid
q,x,h, , , , , ,invalid
e,o,x,a,q, , , ,invalid
v,m,n,j,g,d,l, ,invalid
a,a,s, , , , , ,invalid
s,b,j,w, , , , ,invalid
e,r,x,o, , , , ,invalid
l,u,w,y,u, , , ,invalid
s,n,r,n,n, , , ,invalid
o,d,r,t,g,v,a, ,invalid
a,g,a,l, , , , ,invalid
j,j,b,b,i,e,o, ,invalid
l,i,n,v,m, , , ,invalid
p,a,l,l,o,r, , ,valid
m,i,s,t,y,p,e,s,valid
c,r,o,s,s,l,y, ,valid
h,o,e,x,b,i, , ,invalid
g,q,l,t,u, , , ,invalid
b,o,b,b,l,e, , ,valid
c,a,t,n,a,p,s, ,valid
k,h,f, , , , , ,invalid
a,l,a,c,r,i,t,y,valid
o,s,v,t,t,f, , ,invalid
r,a,v,a,g,e,d, ,valid
g,q,g,t,e,f,x, ,invalid
k,t,v,d,m,t,b, ,invalid
l,w,u,q, , , , ,invalid
h,a,u,n,t,e,d, ,valid
e,i,i,h,c,q,j, ,invalid
h,b,l,p,q, , , ,invalid
a,l,l,y,i,n,g, ,valid
p,t,p,k,n, , , ,invalid
v,i,s,i,t,o,r, ,valid
m,x,k,j, , , , ,invalid
l,a,b,s, , , , ,valid
c,o,n,j,o,i,n, ,valid
q,k,e,v,p, , , ,invalid
i,t,x,f, , , , ,invalid
u,q,k,v,l, , , ,invalid
v,o,w,e,l, , , ,valid
s,i,n,g,e, , , ,valid
w,r,e,v,n, , , ,invalid
e,u,t,a, , , , ,invalid
m,g,l,t, , , , ,invalid
h,n,l,v, , , , ,invalid
c,h,e,e,k,e,d, ,valid
w,q,i,j, , , , ,invalid
q,n,g,b, , , , ,invalid
p,l,c,e,x, , , ,invalid
b,p,h,p,m,o,s, ,invalid
h,n,o,j,v,j, , ,invalid
n,d,f,f,n,q,n, ,invalid
t,h,r,o,w,i,n,g,valid
m,p,f,a, , , , ,invalid
n,j,v,m,j, , , ,invalid
t,v,t,f,c,s, , ,invalid
u,m,s, , , , , ,invalid
r,h,y,t,h,m,i,c,valid
i,s,r,x,l,u, , ,invalid
i,s,t,h,m,i, , ,valid
a,r,c,h,e,s,t, ,valid
e,j,w,o,o,k, , ,invalid
m,r,i,p, , , , ,invalid
y,s,f, , , , , ,invalid
b,r,i,n,i,e,r, ,valid
k,a,s,h,i,r,a, ,valid
j,d,s,d, , , , ,invalid
k,p,l, , , , , ,invalid
r,n,v,j,y,i,n, ,invalid
p,l,o,t,t,e,r,s,valid
r,l,h, , , , , ,invalid
f,u,f,j, , , , ,invalid
p,w,h,g,w, , , ,invalid
o,l,h,q,y, , , ,invalid
m,g,e,i, , , , ,invalid
j,t,p,g,o,w,x, ,invalid
y,j,f, , , , , ,invalid
g,r,u,m,b,l,e,r,valid
b,w,c,c,b, , , ,invalid
w,i,d,t,h,s, , ,valid
u,g,a,p,o,c,l, ,invalid
t,o,v,m,l,j,j, ,invalid
n,o,d,d,y, , , ,valid
m,y,d,f,v, , , ,invalid
x,y,h, , , , , ,invalid
l,h,m,o, , , , ,invalid
g,l,w,w, , , , ,invalid
s,h,c,r,n, , , ,invalid
d,e,f,e,c,t, , ,valid
m,d,v,s,t, , , ,invalid
d,b,v,c,e, , , ,invalid
v,i,l,e,n,e,s,s,valid
b,u,y, , , , , ,invalid
l,i,v,e,s,t, , ,valid
y,m,x,y, , , , ,invalid
s,o,p,r,a,n,o, ,valid
d,a,b,r,r, , , ,invalid
q,k,i, , , , , ,invalid
f,g,v,y,a,u,m, ,invalid
r,c,o, , , , , ,invalid
e,l,u,d,e, , , ,valid
p,r,h,t, , , , ,invalid
o,c,w,f, , , , ,invalid
i,b,i,c,q,j, , ,invalid
k,o,k,e,d, , , ,invalid
a,b,o,v,e, , , ,valid
w,u,l, , , , , ,invalid
r,a,r,r,w,j,p, ,invalid
o,j,y,e,u,h, , ,invalid
p,d,e,l,x, , , ,invalid
r,a,g,y,q,p,c, ,invalid
s,u,c,k,e,r,e,d,valid
e,j,w,l,l, , , ,invalid
k,p,l,g,b,i, , ,invalid
m,a,i,n,m,a,s,t,valid
t,r,i,a,l, , , ,valid
t,e,y,v,y,o,a, ,invalid
e,w,h,n,o, , , ,invalid
q,l,e, , , , , ,invalid
s,v,k,g,r,b, , ,invalid
f,i,l,m,e,d, , ,valid
i,r,r,i,t,a,n,t,valid
s,h,x, , , , , ,invalid
n,o,h,g,q, , , ,invalid
o,u,y,y,q,e, , ,invalid
r,w,r,h,g,y, , ,invalid
b,q,c,g,m, , , ,invalid
g,r,i,d, , , , ,valid
s,a,l,t,e,d, , ,valid
x,c,c,b, , , , ,invalid
p,o,r, , , , , ,invalid
i,r,n,k, , , , ,invalid
s,q,u,a,r,e,s, ,valid
k,m,w,d,u,s, , ,invalid
q,e,w,s,i,a, , ,invalid
g,v,t,x,n, , , ,invalid
s,s,x,s,a,e,j, ,invalid
u,u,w,d,m,f, , ,invalid
x,n,k,x,e,l,p, ,invalid
e,n,c,l,o,s,e,d,valid
o,o,x,m,s, , , ,invalid
w,j,d, , , , , ,invalid
u,l,e,d,s,v, , ,invalid
l,e,c, , , , , ,invalid
r,o,m,p,s, , , ,valid
u,v,a,x,o,e,m, ,invalid
b,a,d,i,n,a,g,e,valid
y,n,g, , , , , ,invalid
f,a,r,e,s, , , ,valid
u,g,e,b,k,i,x, ,invalid
p,r,y,l, , , , ,invalid
g,v,f, , , , , ,invalid
r,f,y,r,m,y, , ,invalid
r,u,f, , , , , ,invalid
m,i,n,d, , , , ,valid
d,a,i,s,e,s, , ,valid
e,l,p,b,d,c, , ,invalid
p,r,o,p,o,s,e,r,valid
u,h,x,c,v,k,m, ,invalid
l,k,h, , , , , ,invalid
m,c,m, , , , , ,invalid
l,o,d,g,e,r,s, ,valid
s,h,e,a,r,e,d, ,valid
m,a,l,l,s, , , ,valid
q,h,b, , , , , ,invalid
c,o,m,p,u,t,e,d,valid
i,o,d,i,z,e, , ,valid
l,a,r,v,a,l, , ,valid
g,b,j,a,r, , , ,invalid
r,e,f,r,e,s,h, ,valid
x,a,a, , , , , ,invalid
a,b,k,c,b, , , ,invalid
r,d,l,d, , , , ,invalid
w,d,w, , , , , ,invalid
d,r,e,a,r,i,e,r,valid
n,e,o,o,j,x, , ,invalid
r,n,s,i,s, , , ,invalid
l,e,y,o,j, , , ,invalid
h,o,r,s,e,m,e,n,valid
g,s,n, , , , , ,invalid
d,n,v,b, , , , ,invalid
r,x,u, , , , , ,invalid
p,s,q,g,h,g, , ,invalid
t,q,r, , , , , ,invalid
h,w,r,i,q,n,n, ,invalid
j,o,g,g,l,e,s, ,valid
b,o,o,c,f,y,q, ,invalid
p,i,x,y, , , , ,valid
k,f,f, , , , , ,invalid
t,r,e,f,o,i,l, ,valid
a,m,v,n, , , , ,invalid
a,r,t,s,i,e,s,t,valid
c,j,b,f, , , , ,invalid
q,j,w,v,q,t,l, ,invalid
r,j,t,f, , , , ,invalid
m,s,q,d,p,v,v, ,invalid
q,s,f,s,i, , , ,invalid
l,h,y,r,f, , , ,invalid
b,r,u,n,c,h, , ,valid
p,v,p,t, , , , ,invalid
j,o,l,t,s, , , ,valid
g,w,l,d,s,w,h, ,invalid
c,o,n,d,o,m,s, ,valid
p,v,l,o, , , , ,invalid
s,n,o,b, , , , ,valid
a,u,t,o,n,o,m,y,valid
d,p,i,t,o,h, , ,invalid
s,e,b,s, , , , ,invalid
s,c,e,p,t,e,r, ,valid
w,l,k,l,y,j, , ,invalid
j,d,y, , , , , ,invalid
o,v,w, , , , , ,invalid
g,l,o,b,u,l,e,s,valid
l,u,w,j,m,w,c, ,invalid
q,w,a,o,q,e,m, ,invalid
a,o,w,x,b,c, , ,invalid
d,t,c,v,d,i, , ,invalid
a,p,o,l,o,g,i,a,valid
r,k,y,g, , , , ,invalid
h,a,s,t,i,l,y, ,valid
i,c,q,i,i,y, , ,invalid
g,n,a,r,l, , , ,valid
c,a,l,y,x,e,s, ,valid
u,s,j,n,i,x,t, ,invalid
b,i,g,g, , , , ,invalid
v,i,k,y,l,u,e, ,invalid
a,r,c, , , , , ,valid
a,l,l,o,c,a,t,e,valid
f,m,l,n,l,x,n, ,invalid
m,y,c,e,s, , , ,invalid
g,t,r,t,v, , , ,invalid
m,b,c,m,u, , , ,invalid
a,b,h,k, , , , ,invalid
b,k,n, , , , , ,invalid
n,i,c,e,t,y, , ,valid
k,g,q,b,h,f,k, ,invalid
h,e,l,p,s, , , ,valid
d,e,j, , , , , ,invalid
s,r,a,t, , , , ,invalid
v,x,y, , , , , ,invalid
s,h,a,i,k,h,s, ,valid
r,e,o,p,e,n,s, ,valid
m,p,g,j,n,a, , ,invalid
s,n,a,t,c,h,e,s,valid
a,w,a,r,d, , , ,valid
t,h,g,v,q,l,j, ,invalid
c,o,n,t,o,r,t,s,valid
b,u,n,c,l,n,v, ,invalid
m,e,n,u,s, , , ,valid
c,g,c,t, , , , ,invalid
r,i,s,t,w, , , ,invalid
i,o,w,y,v, , , ,invalid
g,c,e, , , , , ,invalid
t,t,y,r,k, , , ,invalid
d,l,b,d, , , , ,invalid
m,o,r,e,s, , , ,valid
b,l,j,l,x, , , ,invalid
k,i,t,e,s, , , ,valid
p,n,m,w, , , , ,invalid
o,a,r,e,d, , , ,valid
h,h,q,u,h, , , ,invalid
w,o,e,u, , , , ,invalid
k,p,g,x,e, , , ,invalid
j,a,l,o,p,y, , ,valid
a,u,l,x,o,k,m, ,invalid
i,j,u,s, , , , ,invalid
i,q,t,u, , , , ,invalid
t,v,b, , , , , ,invalid
u,n,a,f,r,a,i,d,valid
p,s,o,o,r,c, , ,invalid
d,i,l,a,i,a,t, ,invalid
x,t,c,u,k,l, , ,invalid
j,w,i,u,f,o,s, ,invalid
p,u,o,r,u, , , ,invalid
w,t,e,a,e, , , ,invalid
h,q,u,l,u,n,n, ,invalid
n,r,u,l,d,e,v, ,invalid
f,v,o,s,k, , , ,invalid
y,q,v,m,q, , , ,invalid
y,p,b,i, , , , ,invalid
n,g,w,u,n,l, , ,invalid
h,j,l,q,j,w,h, ,invalid
t,d,d,g,h,h, , ,invalid
w,l,m, , , , , ,invalid
e,t,h,i,c,s, , ,valid
h,p,r, , , , , ,invalid
h,o,o,b,a, , , ,invalid
n,g,t,v,e,p, , ,invalid
g,f,l,a,y, , , ,invalid
n,k,h,g,x,w,l, ,invalid
x,e,j,r, , , , ,invalid
t,c,p, , , , , ,invalid
c,m,r, , , , , ,invalid
d,a,v,i,t, , , ,valid
m,a,r,q,u,e,e, ,valid
n,e,r,d,i,e,s,t,valid
e,m,e,t,i,c, , ,valid
o,b,n,q,e,j, , ,invalid
g,k,i, , , , , ,invalid
o,w,k,h, , , , ,invalid
p,f,i,k,s, , , ,invalid
r,a,n,g,e,r, , ,valid
u,n,e,d,i,t,e,d,valid
c,o,n,d,u,c,e,d,valid
e,s,n,n,x,u,v, ,invalid
l,x,y, , , , , ,invalid
r,o,t,u,n,d, , ,valid
y,k,e, , , , , ,invalid
n,o,w,a,y, , , ,valid
i,n,s,e,c,t, , ,valid
d,q,v, , , , , ,invalid
d,b,p,n,s,l,f, ,invalid
n,v,c,l,v, , , ,invalid
h,o,t,s,l,d,k, ,invalid
n,o,n,t,o,x,i,c,valid
