char01,char02,char03,char04,char05,char06,char07,char08,Valid
a,w,v,x,p,a,g, ,invalid
l,a,z,i,n,e,s,s,valid
m,r,j,n,p, , , ,invalid
a,p,y,t,n, , , ,invalid
d,q,s,x,p,k,b, ,invalid
b,a,i,l,i,f,f, ,valid
i,m,p,l,o,r,e,d,valid
b,i,r,a,c,i,a,l,valid
e,b,d,k,r,a,j, ,invalid
y,g,d,p, , , , ,invalid
d,f,r,n,x,t, , ,invalid
m,k,j,l,t,x,p, ,invalid
u,l,k,r, , , , ,invalid
x,s,e,x,r,u,r, ,invalid
f,i,c,k,l,e,r, ,valid
g,m,t,f,t,j, , ,invalid
t,p,j,l,f, , , ,invalid
s,t,u,r,d,i,l,y,valid
g,s,y,r,h,t,l, ,invalid
g,n,p,x,a,o, , ,invalid
g,o,i,e,a,a, , ,invalid
s,a,c,h,e,t,s, ,valid
y,e,o, , , , , ,invalid
k,b,h,c,e, , , ,invalid
t,o,p,p,e,d, , ,valid
g,e,y,g,m, , , ,invalid
t,m,x,a,k,q,a, ,invalid
k,y,g, , , , , ,invalid
u,n,i,v,p, , , ,invalid
r,f,r,o, , , , ,invalid
p,d,i,g, , , , ,invalid
s,v,c,l,p,c, , ,invalid
s,a,c,h,e,m,s, ,valid
y,n,w,t,u, , , ,invalid
c,w,q,m,i,i,k, ,invalid
r,e,s,t, , , , ,valid
s,q,m,i,w,u,q, ,invalid
k,b,b,p, , , , ,invalid
k,x,r,s,h,r, , ,invalid
v,t,j,p,e,l,o, ,invalid
l,a,b,o,r,i,n,g,valid
f,m,w,l,r,t,u, ,invalid
x,l,v,k,j,f,b, ,invalid
y,p,k,u, , , , ,invalid
u,v,u,u,t,m, , ,invalid
s,u,b,h,u,m,a,n,valid
r,a,t,t,l,e,s, ,valid
l,d,r,p,o,u, , ,invalid
a,s,s,u,m,e, , ,valid
h,u,m,u,s, , , ,valid
o,s,p, , , , , ,invalid
c,a,p,t,i,v,e, ,valid
a,d,d,l,e, , , ,valid
f,l,i,n,c,h, , ,valid
g,p,n, , , , , ,invalid
t,a,l,k,i,n,g, ,valid
x,n,d,e,w, , , ,invalid
m,a,j,o,r,i,n,g,valid
i,n,f,e,s,t,s, ,valid
j,s,h,p,y,i, , ,invalid
k,j,o,n,i, , , ,invalid
p,b,i, , , , , ,invalid
h,e,f,t, , , , ,valid
o,e,e,n, , , , ,invalid
c,a,s,h,b,a,c,k,valid
w,r,y,e,s,t, , ,valid
w,f,b,w,d, , , ,invalid
w,v,m,a,y,r, , ,invalid
b,u,f,f,o,o,n, ,valid
x,h,i, , , , , ,invalid
d,e,e,p,e,n,e,d,valid
h,r,e,n, , , , ,invalid
c,o,s,t,a,r,s, ,valid
k,s,u,s,j, , , ,invalid
m,v,w,d,u, , , ,invalid
p,k,f,y,b, , , ,invalid
f,v,f,s, , , , ,invalid
l,r,j,e,s,h, , ,invalid
b,k,p,a,p,w,f, ,invalid
r,u,s,t,e,d, , ,valid
m,a,r,k,e,r,s, ,valid
s,p,i,n,e,t,s, ,valid
h,w,i,b,c,e,e, ,invalid
g,a,i,n, , , , ,valid
k,n,l, , , , , ,invalid
t,q,a,y,b,x,x, ,invalid
i,s,l,d, , , , ,invalid
o,o,g, , , , , ,invalid
m,m,q,p,t,i, , ,invalid
u,r,s, , , , , ,invalid
g,d,s,s,k,g, , ,invalid
j,h,k,l,o,d,u, ,invalid
v,x,m,h, , , , ,invalid
h,y,e,s,m,s, , ,invalid
y,t,s,r,s,r, , ,invalid
g,r,i,t, , , , ,valid
a,b,a,n,d,o,n,s,valid
g,y,p,s,i,e,s, ,valid
o,f,y,k, , , , ,invalid
f,r,a,c,t,u,r,e,valid
e,u,i,h,o, , , ,invalid
r,e,s,e,r,v,e, ,valid
w,b,c,n,v, , , ,invalid
s,h,i,n,n,i,n,g,valid
g,y,r,k,i, , , ,invalid
c,l,u,e,d, , , ,valid
s,b,a,c,x, , , ,invalid
a,k,q, , , , , ,invalid
o,a,c,b,i,g,f, ,invalid
q,d,d,n,d,o,h, ,invalid
p,g,a,v,k, , , ,invalid
a,s,t,r,a,l, , ,valid
s,e,c,o,n,d,e,d,valid
a,b,a,t,e, , , ,valid
v,f,v,x, , , , ,invalid
p,o,s,s,i,b,l,y,valid
j,a,r,n,c,j, , ,invalid
f,h,p,x, , , , ,invalid
q,c,i,f,y, , , ,invalid
m,x,f, , , , , ,invalid
h,i,p,p,y, , , ,valid
l,y,e,h,e,b,i, ,invalid
b,r,k,j,r, , , ,invalid
t,s,i,j, , , , ,invalid
m,e,a,d,o,w, , ,valid
x,q,f,c, , , , ,invalid
a,j,a,r, , , , ,invalid
t,r,o,l,l,y, , ,valid
b,a,c,k,y,a,r,d,valid
f,d,g,j, , , , ,invalid
p,i,k,e,d, , , ,valid
n,a,n,n,y, , , ,valid
s,e,d,a,t,i,v,e,valid
s,e,p,s,i,s, , ,valid
f,a,v,t, , , , ,invalid
p,i,s,t,i,l, , ,valid
c,r,a,d,l,e,d, ,valid
w,c,y,y, , , , ,invalid
s,y,a,v,g,k,i, ,invalid
r,r,c,h,m, , , ,invalid
w,y,n,m,x,q, , ,invalid
n,d,o,s,f,k,y, ,invalid
b,d,u,m,s,m,p, ,invalid
w,w,f,o,o, , , ,invalid
s,t,y,m,i,e,d, ,valid
l,a,y,o,v,e,r,s,valid
m,r,r, , , , , ,invalid
l,u,p,i,n,e, , ,valid
i,t,y,u,n,k, , ,invalid
t,h,r,i,l,l,s, ,valid
g,o,v,e,r,n,s, ,valid
t,d,m,l,d,s,w, ,invalid
j,j,x,x,w,y, , ,invalid
w,a,y,c,u,c, , ,invalid
j,a,d,e,d, , , ,valid
h,e,b,k, , , , ,invalid
s,a,n,c,t,u,m,s,valid
d,o,d,t, , , , ,invalid
c,j,u,e,o,q, , ,invalid
o,g,t, , , , , ,invalid
g,l,g,k,b, , , ,invalid
i,a,e,l,i, , , ,invalid
s,w,o,o,n,e,d, ,valid
h,a,s,p,s, , , ,valid
g,u,i,v,f,c,q, ,invalid
c,u,i,s,i,n,e, ,valid
j,o,d,c,s, , , ,invalid
a,v,t,n,l,s, , ,invalid
g,q,s,g, , , , ,invalid
r,y,r,v,m,l, , ,invalid
p,o,r,t,i,c,o,s,valid
x,l,x,g,o,g,b, ,invalid
f,o,r,g,i,v,e,s,valid
l,a,r,c,h,e,s, ,valid
r,k,n,r,f,j, , ,invalid
c,b,b,a, , , , ,invalid
c,f,q,j,n,g,u, ,invalid
p,r,e,a,m,b,l,e,valid
b,e,t,h,i,n,k, ,valid
s,t,a,t,e,r, , ,valid
w,y,r,k,h,w, , ,invalid
g,q,v,l, , , , ,invalid
w,f,g,y,x,j,b, ,invalid
x,w,k,t,b,s,c, ,invalid
o,r,g,a,n,d,i,e,valid
c,h,o,c,k,i,n,g,valid
w,w,u,i,c,a,u, ,invalid
b,l,o,w,g,u,n, ,valid
s,m,o,o,t,h,y, ,valid
b,n,w,g,v,w, , ,invalid
d,n,s,c,h,c, , ,invalid
w,n,o,v,w,n, , ,invalid
d,c,p, , , , , ,invalid
w,s,o,p, , , , ,invalid
i,i,t,g, , , , ,invalid
l,a,h,y,o,c, , ,invalid
m,c,n,n,r,j,g, ,invalid
u,d,d,x,q, , , ,invalid
p,e,r,v,e,r,t, ,valid
j,l,d,r, , , , ,invalid
l,v,u,e,o, , , ,invalid
m,o,n,f,d,s,i, ,invalid
f,l,i,c,k,e,r,s,valid
w,x,j, , , , , ,invalid
b,e,u,w,n,i,c, ,invalid
h,e,c,x,v,a,x, ,invalid
m,o,l,l, , , , ,valid
h,o,r,i,z,o,n,s,valid
f,t,k,f,d, , , ,invalid
t,d,h, , , , , ,invalid
m,x,r,k, , , , ,invalid
m,q,n,x, , , , ,invalid
u,d,h,y, , , , ,invalid
g,g,y,m,f,k, , ,invalid
x,c,s,y, , , , ,invalid
d,r,i,n,k, , , ,valid
g,e,n,e,r,a,t,e,valid
s,o,l,v,e,s, , ,valid
j,d,y, , , , , ,invalid
p,x,m,w, , , , ,invalid
x,j,k, , , , , ,invalid
o,k,r, , , , , ,invalid
w,i,l,i,e,r, , ,valid
h,f,x,b,k,k,u, ,invalid
b,s,i, , , , , ,invalid
d,j,n,h, , , , ,invalid
s,r,h, , , , , ,invalid
l,u,e,g, , , , ,invalid
j,p,f,o,k,t, , ,invalid
c,t,l, , , , , ,invalid
b,o,a,s,t,i,n,g,valid
r,e,f,c,m, , , ,invalid
o,i,n, , , , , ,invalid
u,c,j,r,t,m,o, ,invalid
l,u,n,a,t,i,c, ,valid
k,k,o,c,w,b, , ,invalid
c,m,r,w,u, , , ,invalid
t,o,q,v,r,v,x, ,invalid
j,o,g, , , , , ,invalid
a,d,x,p, , , , ,invalid
b,r,a,v,e,s,t, ,valid
r,x,i,f, , , , ,invalid
p,u,n,c,h,i,e,r,valid
h,a,n,a,s,u, , ,valid
q,u,c,j, , , , ,invalid
s,q,u,a,l,l,s, ,valid
h,f,q, , , , , ,invalid
u,n,d,o, , , , ,valid
f,b,o, , , , , ,invalid
m,k,x,q,e, , , ,invalid
p,r,i,s,s,i,e,r,valid
n,v,t,i,h, , , ,invalid
w,w,k,p,i, , , ,invalid
d,i,m,w,i,t,s, ,valid
k,q,n,u, , , , ,invalid
f,l,y,b,y,s, , ,valid
n,n,q,e, , , , ,invalid
y,i,l,u, , , , ,invalid
w,f,t,x,v, , , ,invalid
m,a,n,u,m,i,t, ,valid
s,u,r,v,e,y,e,d,valid
i,m,l, , , , , ,invalid
p,w,i,h,k, , , ,invalid
l,a,d,s, , , , ,valid
c,b,i,n,e,p,x, ,invalid
c,h,e,s,s,m,a,n,valid
d,a,c,h,a,s, , ,valid
r,e,c,e,p,t,o,r,valid
g,i,l,e,f,x,m, ,invalid
p,l,k,o, , , , ,invalid
p,e,s,k,y, , , ,valid
l,l,b,m,x, , , ,invalid
w,r,e,s,t,s, , ,valid
s,x,j,i, , , , ,invalid
w,i,e,n,e,r,s, ,valid
d,q,m,v,v, , , ,invalid
p,e,r,b,d,a,o, ,invalid
v,q,x, , , , , ,invalid
y,q,d, , , , , ,invalid
p,e,e,w,m, , , ,invalid
x,w,m,g, , , , ,invalid
x,m,b, , , , , ,invalid
a,b,d,u,c,t,e,d,valid
f,i,n,i,s, , , ,valid
y,h,a,u,b,p, , ,invalid
f,l,f,x,p,p,t, ,invalid
u,a,g,d, , , , ,invalid
t,y,d, , , , , ,invalid
f,e,r,m,e,n,t,s,valid
n,e,j,w, , , , ,invalid
a,w,e,q,g,x, , ,invalid
g,e,e,g,a,w, , ,valid
i,c,d,i,r, , , ,invalid
y,c,j,n,j, , , ,invalid
s,d,m,b,s,w,j, ,invalid
o,y,p, , , , , ,invalid
e,x,e,c,u,t,e, ,valid
e,i,b,y,n,d,l, ,invalid
l,n,v,w,i,a,q, ,invalid
j,c,i,s,r,g, , ,invalid
s,t,a,y,s, , , ,valid
l,i,c,k,i,n,g, ,valid
w,o,r,d,i,e,s,t,valid
y,a,d,f, , , , ,invalid
i,n,t,o, , , , ,valid
k,v,v,d, , , , ,invalid
t,e,n,u,r,e,s, ,valid
x,k,j,p,d,h, , ,invalid
w,a,n,g,l,e,s, ,valid
a,q,a,u,y,f,f, ,invalid
b,x,q,g,n, , , ,invalid
a,g,t,h,g, , , ,invalid
v,i,j,k,n,h, , ,invalid
f,o,r,e,b,e,a,r,valid
h,a,p,p,i,l,y, ,valid
p,y,d,g, , , , ,invalid
a,n,d,a,n,t,e, ,valid
x,l,r,f, , , , ,invalid
l,y,g,e,k,w,u, ,invalid
m,x,n,i, , , , ,invalid
g,u,i,d,e,s, , ,valid
s,c,o,o,p,i,n,g,valid
x,g,f,l, , , , ,invalid
o,u,h,f,x,c,k, ,invalid
t,m,o,a, , , , ,invalid
f,g,b,c,e,q,b, ,invalid
g,r,a,v,e,r, , ,valid
r,h,f,s, , , , ,invalid
v,a,r,o,u, , , ,invalid
r,w,n, , , , , ,invalid
c,i,v,i,l,i,a,n,valid
c,l,a,r,g,x, , ,invalid
n,b,c, , , , , ,invalid
f,l,y,e,r,s, , ,valid
d,h,d,p,i, , , ,invalid
b,o,n,g,o,e,s, ,valid
x,k,w,b,p, , , ,invalid
b,u,l,r,u,s,h, ,valid
c,e,m,r,d,p,d, ,invalid
h,p,n,t, , , , ,invalid
i,i,c,o,w,k, , ,invalid
p,a,k,x,i, , , ,invalid
k,r,m,r,m,r,x, ,invalid
u,m,p,i,n,g, , ,valid
x,c,d,e,a,e,l, ,invalid
u,b,u,r,p,u, , ,invalid
u,s,j,g, , , , ,invalid
g,n,a,d, , , , ,invalid
c,h,p,a,s, , , ,invalid
q,p,o,m,a,u,j, ,invalid
r,v,x,d,m, , , ,invalid
a,p,i,c,e,s, , ,valid
r,i,k,j,r,f,n, ,invalid
r,i,c,o,t,v,y, ,invalid
v,y,s,g,y, , , ,invalid
h,y,n, , , , , ,invalid
s,e,d,u,c,e,r, ,valid
s,e,a,m,y, , , ,valid
b,e,s,t,o,w, , ,valid
v,t,c,g,j,o, , ,invalid
a,y,p,f,k,x, , ,invalid
h,o,l,l,e,r, , ,valid
t,s,u,m,e,t,a,i,valid
b,f,e, , , , , ,invalid
l,e,a,g,u,e, , ,valid
a,d,y,t,t, , , ,invalid
t,h,r,i,v,e, , ,valid
j,l,a, , , , , ,invalid
j,n,s, , , , , ,invalid
t,r,u,a,n,t,e,d,valid
d,j,p,r,v,a,a, ,invalid
c,f,p,m, , , , ,invalid
x,v,q,q, , , , ,invalid
b,u,r,s,t,i,n,g,valid
e,y,r, , , , , ,invalid
r,t,r,k,b, , , ,invalid
i,d,j, , , , , ,invalid
c,u,t,o,u,t,s, ,valid
r,n,c, , , , , ,invalid
f,l,e,e,t,i,n,g,valid
x,j,x,h,q,p,n, ,invalid
c,o,l,l,i,e,r,s,valid
m,i,l,c,h, , , ,valid
w,k,y,b,b,p,s, ,invalid
h,e,t,x, , , , ,invalid
i,x,j, , , , , ,invalid
b,v,r,j, , , , ,invalid
i,w,n,p,d,o,s, ,invalid
f,c,r,n,c,j, , ,invalid
r,s,p,a,y,b,c, ,invalid
g,l,i,m,m,e,r,s,valid
h,o,a,r,s,e,r, ,valid
f,n,d,x,e,c,f, ,invalid
p,r,o,t,e,i,n, ,valid
d,j,h,w,i,r, , ,invalid
a,j,m,b,a,w,n, ,invalid
c,o,g,n,a,t,e,s,valid
y,x,c, , , , , ,invalid
w,x,g, , , , , ,invalid
r,j,s,w,v,o,w, ,invalid
h,o,l,l,o,w,e,r,valid
o,r,g,a,s,m,i,c,valid
g,r,o,v,e,l,e,r,valid
a,v,e,r,t,s, , ,valid
y,o,c,s, , , , ,invalid
p,r,d,k,r,j,k, ,invalid
g,o,o,f,i,e,r, ,valid
v,s,i, , , , , ,invalid
i,p,x,k, , , , ,invalid
s,c,u,l,l,e,r,y,valid
i,m,i,a, , , , ,invalid
x,f,c,m,x, , , ,invalid
m,u,f,f,l,e,r,s,valid
d,g,u,g, , , , ,invalid
s,a,v,i,o,u,r,s,valid
k,y,p,r, , , , ,invalid
w,w,x,u, , , , ,invalid
n,e,j,g,y,y, , ,invalid
k,t,c,t,w,a, , ,invalid
d,r,a,b,b,e,r, ,valid
d,i,s,c,o,r,d,s,valid
a,m,r,d,p,m, , ,invalid
m,i,l,i,e,u,x, ,valid
m,a,v,a,b,g, , ,invalid
m,d,o, , , , , ,invalid
n,x,h,q,d,a,a, ,invalid
m,e,n,a,g,e, , ,valid
j,h,k,n,v,k,i, ,invalid
u,w,u,v,f, , , ,invalid
g,r,o,u,p,e,r,s,valid
r,o,u,g,i,n,g, ,valid
b,g,b,h, , , , ,invalid
a,s,h,r,a,m,s, ,valid
c,e,s,s,p,o,o,l,valid
u,k,c,s,g,e, , ,invalid
g,a,m,e,n,e,s,s,valid
m,o,r,a,l,i,s,t,valid
i,h,h,l,x,m,c, ,invalid
o,f,t,e,n,e,s,t,valid
e,o,p,v,h,o,u, ,invalid
n,h,j,p,f,j, , ,invalid
l,l,i,c,g,i,y, ,invalid
m,a,l,i,g,n,s, ,valid
q,l,n,l, , , , ,invalid
s,l,a,c,k,e,n, ,valid
b,b,a, , , , , ,invalid
w,r,s,u,q,u,q, ,invalid
h,n,c, , , , , ,invalid
g,y,c, , , , , ,invalid
f,l,a,n,g,e, , ,valid
p,u,m,i,c,e, , ,valid
c,l,a,s,p,s, , ,valid
o,f,j,p, , , , ,invalid
u,l,l,i,a,g,i, ,invalid
s,k,e,i,n, , , ,valid
p,f,j,v,q,l,v, ,invalid
b,o,b,s,l,e,d,s,valid
r,k,j, , , , , ,invalid
v,y,q,x,l,e, , ,invalid
l,h,h,s, , , , ,invalid
b,u,u,b,m,c, , ,invalid
j,w,i,i,n,l,h, ,invalid
p,a,c,i,f,i,e,s,valid
t,j,y, , , , , ,invalid
h,o,w,l, , , , ,valid
s,e,n,s,i,b,l,y,valid
s,k,a,o, , , , ,invalid
m,a,n,i,k,i,n, ,valid
a,x,p,o,m,p,e, ,invalid
d,u,h, , , , , ,valid
h,u,m,a,n,s, , ,valid
l,i,t,m,k,a, , ,invalid
h,h,k, , , , , ,invalid
j,y,m,r,g,e,s, ,invalid
o,u,t,s,t,r,i,p,valid
i,d,b,g, , , , ,invalid
f,o,u,y,v,l, , ,invalid
y,k,l, , , , , ,invalid
a,b,k, , , , , ,invalid
t,a,p,e,l,c,e, ,invalid
u,p,s,u,r,g,e,s,valid
n,g,l,j,b,a,l, ,invalid
l,o,w,d,o,w,n, ,valid
g,s,p,o,r,w, , ,invalid
u, , , , , , , ,valid
x,b,m,p,b,c, , ,invalid
f,r,e,x,x,o, , ,invalid
a,b,j,e,c,t, , ,valid
f,o,r,t,e,s, , ,valid
f,r,a,n,k,l,y, ,valid
r,o,c,k,e,t,r,y,valid
a,s,d,c,n, , , ,invalid
e,d,i,c,t,s, , ,valid
l,b,o,q,l,y,j, ,invalid
s,q,u,i,n,t,s, ,valid
m,d,i,q,q, , , ,invalid
h,q,l,i,b,r,l, ,invalid
p,a,r,r,o,t,s, ,valid
j,j,v,c, , , , ,invalid
r,e,t,o,u,c,h, ,valid
l,g,j,i,r, , , ,invalid
v,i,o,l,e,n,c,e,valid
h,v,o, , , , , ,invalid
b,o,o,t,i,e, , ,valid
g,j,o,d, , , , ,invalid
t,w,e,a,k, , , ,valid
m,e,n, , , , , ,valid
a,r,i,g,h,t, , ,valid
x,q,y,q,e, , , ,invalid
f,n,g,f, , , , ,invalid
c,r,a,s,s, , , ,valid
g,c,i, , , , , ,invalid
f,r,i,s,k,y, , ,valid
d,e,l,v,e, , , ,valid
t,l,g,u,s, , , ,invalid
t,n,p,h,g,o,m, ,invalid
u,w,r,p,c,c,g, ,invalid
b,o,r,r,o,w,e,r,valid
k,a,y,a,k,s, , ,valid
t,p,b,e,d, , , ,invalid
f,r,i,s,k,e,d, ,valid
b,a,s,s,o,o,n,s,valid
v,g,p,a,w, , , ,invalid
n,e,u,r,o,n,s, ,valid
s,b,g, , , , , ,invalid
w,o,r,m,i,e,s,t,valid
w,j,b,u,h, , , ,invalid
c,a,l,w,m,g, , ,invalid
f,l,n,m, , , , ,invalid
k,n,m,e, , , , ,invalid
h,e,s,o, , , , ,invalid
r,u,n,t, , , , ,valid
u,b,i,e,e, , , ,invalid
v,r,y,y,r,s,y, ,invalid
n,h,a,u,s,i,o, ,invalid
v,x,u,n,x,c,i, ,invalid
k,b,n, , , , , ,invalid
e,g,l,s, , , , ,invalid
h,w,n, , , , , ,invalid
t,i,t,h,i,n,g, ,valid
p,e,p,t,i,c, , ,valid
b,e,d,d, , , , ,invalid
h,u,l,l,i,n,g, ,valid
l,m,l,f,r,j, , ,invalid
c,o,u,r,t,l,y, ,valid
c,q,y,c, , , , ,invalid
m,f,m,q, , , , ,invalid
p,d,g,i,n,o,u, ,invalid
a,p,r,i,c,o,t, ,valid
w,e,a,r, , , , ,valid
a,m,y, , , , , ,invalid
w,c,b, , , , , ,invalid
l,v,l,i, , , , ,invalid
x,h,y,p,o, , , ,invalid
b,w,n,q,d,b, , ,invalid
x,h,x, , , , , ,invalid
t,n,s,f,g,l, , ,invalid
n,x,a,d,h,h, , ,invalid
l,o,g,o,s, , , ,valid
i,n,s,t,a,l, , ,valid
i,p,m,q,j,n, , ,invalid
b,a,y, , , , , ,invalid
h,s,f,h,m,d,w, ,invalid
m,u,r,d,e,r,e,r,valid
r,e,c,t,o,r,y, ,valid
d,e,a,f,e,r, , ,valid
f,k,e,l,k,s,p, ,invalid
n,g,w,b,t,f, , ,invalid
d,e,v,o,u,r, , ,valid
r,a,m,p, , , , ,valid
g,u,r, , , , , ,invalid
o,b,g,m,r, , , ,invalid
p,r,e,w,a,r, , ,valid
u,n,m,a,n, , , ,valid
f,j,h,t,j, , , ,invalid
p,l,i,g,h,t,e,d,valid
a,s,w,p, , , , ,invalid
h,u,m, , , , , ,valid
r,q,b,h,n, , , ,invalid
n,s,v, , , , , ,invalid
s,j,a,y, , , , ,invalid
y,d,k, , , , , ,invalid
l,s,b,u,o,u, , ,invalid
m,i,l,g,e,a, , ,invalid
j,e,v,a,w,e, , ,invalid
l,o,k,b,x,e,y, ,invalid
r,x,e,m,x,x,e, ,invalid
t,l,t,a,q,n,y, ,invalid
c,h,r,o,m,e, , ,valid
b,a,c,k,s, , , ,valid
v,l,b,p,m,m, , ,invalid
l,q,m, , , , , ,invalid
f,j,b,n,l,s,q, ,invalid
s,c,a,l,a,w,a,g,valid
w,o,g,k, , , , ,invalid
r,e,o,d,f,l, , ,invalid
w,t,y,b,c,i, , ,invalid
v,i,s,t, , , , ,invalid
s,c,r,i,p, , , ,valid
c,j,o,m,p,p, , ,invalid
o,p,t, , , , , ,valid
e,n,n,o, , , , ,invalid
o,p,e,r,a,t,o,r,valid
m,e,s,h,i,n,g, ,valid
l,o,y,o,g,e, , ,invalid
b,m,w,o, , , , ,invalid
v,n,r, , , , , ,invalid
q,k,h,n,s,e, , ,invalid
q,g,o, , , , , ,invalid
c,k,r,b,j, , , ,invalid
s,o,j,o,u,r,n, ,valid
n,e,r,v,i,e,s,t,valid
u,f,g, , , , , ,invalid
u,o,s,f,k,j,q, ,invalid
p,a,l,a,t,i,a,l,valid
y,a,g, , , , , ,invalid
s,f,c,v,t,s,y, ,invalid
u,w,u, , , , , ,invalid
f,r,u,m,p,y, , ,valid
s,n,i,d,e, , , ,valid
w,r,d,t,c,s,d, ,invalid
y,i,a,u,j,e,o, ,invalid
b,l,a,m,e, , , ,valid
d,l,k,m, , , , ,invalid
e,n,s,u,i,n,g, ,valid
b,y,w,a,y, , , ,valid
o,u,r, , , , , ,invalid
b,v,w,y, , , , ,invalid
m,o,v,i,n,g,l,y,valid
s,e,a,w,a,r,d, ,valid
w,e,c,p,k,n, , ,invalid
c,w,p,u, , , , ,invalid
g,y,f,l, , , , ,invalid
p,l,i,e,r,s, , ,valid
s,h,r,e,d,s, , ,valid
j,w,t,b,b, , , ,invalid
i,f,i, , , , , ,invalid
i,n,s,e,r,t, , ,valid
n,e,t,t,l,i,n,g,valid
s,f,d,i, , , , ,invalid
u,i,x,l,u,o, , ,invalid
o,t,s, , , , , ,invalid
p,i,i,w,k,k,b, ,invalid
v,h,b,y,i,r,f, ,invalid
i,m,p,a,l,i,n,g,valid
e,u,f,s,c, , , ,invalid
s,i,t, , , , , ,valid
c,f,p,h,x,i,y, ,invalid
f,l,s,c,x,u,e, ,invalid
u,g,j, , , , , ,invalid
x,f,j,q,q,l, , ,invalid
y,r,g,b, , , , ,invalid
s,a,t, , , , , ,valid
e,n,b, , , , , ,invalid
d,e,m,u,r,e,r, ,valid
f,b,y,q,b,a,r, ,invalid
d,w,b,u, , , , ,invalid
c,o,c,k,i,l,y, ,valid
v,e,n,a,l,i,t,y,valid
x,o,n,h, , , , ,invalid
y,s,k, , , , , ,invalid
s,g,j,b,o,v,u, ,invalid
x,r,s,s,r, , , ,invalid
f,l,u,f,f,e,d, ,valid
f,o,r,m,a,l, , ,valid
l,w,a, , , , , ,invalid
c,a,d,d,y,i,n,g,valid
w,h,e,r,e, , , ,valid
t,p,a, , , , , ,invalid
y,i,a,g, , , , ,invalid
p,j,g,n,l,e,g, ,invalid
s,p,o,t,l,e,s,s,valid
n,t,m,m, , , , ,invalid
p,x,h,s,b, , , ,invalid
f,b,l,s,r,j, , ,invalid
f,e,e, , , , , ,valid
w,i,v,e,s, , , ,valid
t,t,c,f,a, , , ,invalid
b,o,w,r,n,f,f, ,invalid
o,n,h,i,t,c, , ,invalid
s,l,a,k,e, , , ,valid
q,r,j,k,y,f,u, ,invalid
s,l,a,g, , , , ,valid
f,s,y,t, , , , ,invalid
s,o,r,k, , , , ,invalid
w,h,x,q,v,y,g, ,invalid
b,u,n,g,l,e, , ,valid
h,j,m,a,p,r,p, ,invalid
y,q,h, , , , , ,invalid
t,a,m,p,e,r, , ,valid
w,l,d,j,s, , , ,invalid
w,n,g,n,v,i, , ,invalid
f,c,q, , , , , ,invalid
n,h,r, , , , , ,invalid
r,o,c,f,y,d,n, ,invalid
e,s,c,h,e,w,e,d,valid
s,h,e,a,v,e, , ,valid
u,c,v,b,y, , , ,invalid
g,m,m, , , , , ,invalid
a,n,e,m,i,a, , ,valid
p,i,n,k,e,d, , ,valid
y,u,j,l,b,i,g, ,invalid
l,u,t,v,j, , , ,invalid
g,j,w,g, , , , ,invalid
k,t,o,a, , , , ,invalid
c,o,m,e,t,s, , ,valid
h,i,j,h,o,k, , ,invalid
s,t,e,e,l, , , ,valid
d,o,u,b,l,e, , ,valid
s,j,j,i,r,h,q, ,invalid
h,e,d,l,h,s, , ,invalid
u,o,y,p,q,u,p, ,invalid
p,r,y,i,n,g, , ,valid
a,i,d,e, , , , ,valid
j,l,a, , , , , ,invalid
e,a,r, , , , , ,valid
d,i,v,e,r, , , ,valid
p,v,o,r,o, , , ,invalid
a,n,n,u,a,l,s, ,valid
l,e,v,e,l, , , ,valid
p,f,k,i,b,j,e, ,invalid
t,u,s,e,y, , , ,invalid
d,o,x,q,o, , , ,invalid
o,v,e,r,s,i,z,e,valid
r,a,c,i,s,t, , ,valid
w,j,u,f,v,h,o, ,invalid
p,o,o,l, , , , ,valid
w,a,n,t,w,g, , ,invalid
j,d,h,r, , , , ,invalid
o,j,s, , , , , ,invalid
f,w,k, , , , , ,invalid
e,i,n, , , , , ,invalid
m,u,g,g,y, , , ,valid
i,b,v,e, , , , ,invalid
b,d,e,u,f,n, , ,invalid
g,j,x, , , , , ,invalid
q,u,j,e,i,f, , ,invalid
i,m,p,i,s,h,l,y,valid
c,o,n,s,o,l,e, ,valid
k,w,o, , , , , ,invalid
h,l,h,t,u,t,h, ,invalid
y,e,o,m,a,n, , ,valid
c,j,a,s,w,v,y, ,invalid
c,r,u,c,i,a,l, ,valid
c,a,e,p, , , , ,invalid
x,k,e,w,q, , , ,invalid
l,a,y,w,o,m,a,n,valid
i,d,l,e,n,e,s,s,valid
v,s,r,a,q,e,o, ,invalid
g,e,b,f, , , , ,invalid
l,x,p,y,a, , , ,invalid
s,s,g,a,s, , , ,invalid
v,o,l,g,j,k, , ,invalid
m,w,x,t, , , , ,invalid
m,a,n,t,l,i,n,g,valid
g,w,p,l,d,y, , ,invalid
w,r,g,n, , , , ,invalid
p,a,t,i,e,n,c,e,valid
p,x,u,y,h, , , ,invalid
s,i,p,h,o,n,e,d,valid
s,w,e,e,t, , , ,valid
h,a,r,a,n,g,u,e,valid
i,s,p,q,f,g, , ,invalid
o,q,x,o,l,b, , ,invalid
p,f,s, , , , , ,invalid
t,s,u,l,m,o,q, ,invalid
k,g,y,a,o,x,f, ,invalid
a,b,d,i,c,a,t,e,valid
p,w,q,j,s,a,c, ,invalid
r,a,g,e, , , , ,valid
t,y,r,o,s, , , ,valid
